contestId,index,name,tags,rating,solvedCount
1214,A,Optimal Currency Exchange,"['brute force', 'math']",1400,9254
1213,G,Path Queries,"['divide and conquer', 'dsu', 'graphs', 'sortings', 'trees']",1800,8146
1213,F,Unstable String Sort,"['data structures', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation', 'strings']",2100,2697
1213,E,Two Small Strings,"['brute force', 'constructive algorithms']",1900,5331
1213,D2,Equalizing by Division (hard version),"['brute force', 'math', 'sortings']",1600,11818
1213,D1,Equalizing by Division (easy version),"['brute force', 'implementation']",1500,11738
1213,C,Book Reading,['math'],1200,19006
1213,B,Bad Prices,"['data structures', 'implementation']",1100,28669
1213,A,Chips Moving,['math'],900,24911
1211,I,Unusual Graph,"['*special', 'graphs']",3000,46
1211,H,Road Repair in Treeland,"['*special', 'binary search', 'dp', 'trees']",3100,50
1211,G,King's Path,"['*special', 'math', 'trees']",2500,76
1211,F,kotlinkotlinkotlinkotlin...,"['*special', 'graphs', 'implementation', 'strings']",2300,131
1211,E,Double Permutation Inc.,"['*special', 'binary search', 'greedy']",2000,201
1211,D,Teams,"['*special', 'binary search', 'greedy', 'math']",2000,239
1211,C,Ice Cream,"['*special', 'greedy', 'sortings']",1700,542
1211,B,Traveling Around the Golden Ring of Berland,"['*special', 'implementation']",1500,775
1211,A,Three Problems,"['*special', 'implementation']",1000,1497
1210,G,Mateusz and Escape Room,['dp'],3500,212
1210,F2,Marek and Matching (hard version),"['brute force', 'probabilities']",3200,261
1210,F1,Marek and Matching (easy version),"['brute force', 'probabilities']",3100,238
1210,E,Wojtek and Card Tricks,['math'],2700,420
1210,D,Konrad and Company Evaluation,['graphs'],2400,1541
1210,C,Kamil and Making a Stream,"['math', 'number theory', 'trees']",2000,3425
1210,B,Marcin and Training Camp,"['brute force', 'greedy']",1700,5890
1210,A,Anadi and Domino,"['brute force', 'graphs']",1700,5286
1209,H,Moving Walkways,"['data structures', 'greedy', 'math']",3300,156
1209,G2,Into Blocks (hard version),['data structures'],3200,486
1209,G1,Into Blocks (easy version),"['data structures', 'dsu', 'greedy', 'implementation', 'two pointers']",2000,3543
1209,F,Koala and Notebook,"['data structures', 'dfs and similar', 'graphs', 'shortest paths', 'strings', 'trees']",2600,1309
1209,E2,Rotate Columns (hard version),"['bitmasks', 'dp', 'greedy', 'sortings']",2500,2109
1209,E1,Rotate Columns (easy version),"['bitmasks', 'brute force', 'dp', 'greedy', 'sortings']",2000,3070
1209,D,Cow and Snacks,"['dfs and similar', 'dsu', 'graphs']",1700,10039
1209,C,Paint the Digits,"['constructive algorithms', 'greedy', 'implementation']",1500,7689
1209,B,Koala and Lights,"['implementation', 'math', 'number theory']",1300,8312
1209,A,Paint the Numbers,"['greedy', 'implementation', 'math']",800,12479
1208,H,Red Blue Tree,"['data structures', 'implementation', 'trees']",3500,176
1208,G,Polygons,"['greedy', 'math', 'number theory']",2800,827
1208,F,Bits And Pieces,"['bitmasks', 'dfs and similar', 'dp', 'greedy']",2600,2794
1208,E,Let Them Slide,"['data structures', 'implementation']",2200,2091
1208,D,Restore Permutation,"['binary search', 'data structures', 'greedy', 'implementation']",1900,5086
1208,C,Magic Grid,['constructive algorithms'],1800,6203
1208,B,Uniqueness,"['binary search', 'brute force', 'implementation', 'two pointers']",1500,10868
1208,A,XORinacci,['math'],900,17267
1207,G,Indie Album,"['data structures', 'dfs and similar', 'hashing', 'string suffix structures', 'strings', 'trees']",2700,1126
1207,F,Remainder Problem,"['brute force', 'data structures', 'implementation']",2100,5850
1207,E,XOR Guessing,"['bitmasks', 'interactive', 'math']",1900,6273
1207,D,Number Of Permutations,['combinatorics'],1800,6288
1207,C,Gas Pipeline,"['dp', 'greedy']",1500,10081
1207,B,Square Filling,"['constructive algorithms', 'greedy', 'implementation']",1200,13495
1207,A,There Are Two Types Of Burgers,"['brute force', 'greedy', 'implementation', 'math']",800,22560
1206,B,Make Product Equal One,"['dp', 'implementation']",900,28047
1206,A,Choose Two Numbers,"['math', 'sortings']",800,25402
1205,F,Beauty of a Permutation,"['constructive algorithms', 'math']",3400,132
1205,E,Expected Value Again,"['combinatorics', 'strings']",3100,336
1205,D,Almost All,"['constructive algorithms', 'trees']",2700,714
1205,C,Palindromic Paths,"['implementation', 'interactive']",2400,1215
1205,B,Shortest Cycle,"['bitmasks', 'brute force', 'graphs', 'shortest paths']",1900,6982
1205,A,Almost Equal,"['constructive algorithms', 'greedy', 'math']",1200,14448
1204,E,"Natasha, Sasha and the Prefix Sums","['combinatorics', 'dp', 'math', 'number theory']",2300,1797
1204,D2,Kirk and a Binary String (hard version),"['data structures', 'greedy', 'math', 'strings']",2100,3315
1204,D1,Kirk and a Binary String (easy version),"['brute force', 'greedy', 'strings']",2000,3131
1204,C,"Anna, Svyatoslav and Maps","['dp', 'graphs', 'greedy', 'shortest paths']",1700,6925
1204,B,Mislove Has Lost an Array,"['greedy', 'math']",900,17841
1204,A,BowWow and the Timetable,['math'],1000,21656
1203,F2,Complete the Projects (hard version),"['dp', 'greedy']",2300,3069
1203,F1,Complete the Projects (easy version),['greedy'],2100,3768
1203,E,Boxers,"['greedy', 'sortings']",1500,14353
1203,D2,Remove the Substring (hard version),"['binary search', 'greedy', 'implementation', 'two pointers']",1700,7728
1203,D1,Remove the Substring (easy version),"['greedy', 'implementation']",1600,9137
1203,C,Common Divisors,"['implementation', 'math']",1300,22104
1203,B,Equal Rectangles,"['greedy', 'math']",1200,16426
1203,A,Circle of Students,['implementation'],1000,17094
1202,F,You Are Given Some Letters...,"['binary search', 'implementation', 'math']",2700,437
1202,E,You Are Given Some Strings...,"['brute force', 'string suffix structures', 'strings']",2400,2348
1202,D,Print a 1337-string...,"['combinatorics', 'constructive algorithms', 'math', 'strings']",1900,5262
1202,C,You Are Given a WASD-string...,"['brute force', 'data structures', 'dp', 'greedy', 'implementation', 'math', 'strings']",2100,2639
1202,B,You Are Given a Decimal String...,"['brute force', 'dp', 'shortest paths']",1700,4708
1202,A,You Are Given Two Binary Strings...,"['bitmasks', 'greedy']",1100,10052
1201,E2,Knightmare (hard),"['graphs', 'interactive', 'shortest paths']",3000,153
1201,E1,Knightmare (easy),"['graphs', 'interactive', 'shortest paths']",2900,137
1201,D,Treasure Hunting,"['binary search', 'dp', 'greedy', 'implementation']",2100,2436
1201,C,Maximum Median,"['binary search', 'greedy', 'math', 'sortings']",1400,27560
1201,B,Zero Array,"['greedy', 'math']",1500,21416
1201,A,Important Exam,"['implementation', 'strings']",900,16317
1200,F,Graph Traveler,"['brute force', 'data structures', 'dfs and similar', 'dp', 'graphs', 'implementation', 'math', 'number theory']",2300,1119
1200,E,Compress Words,"['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']",2000,8313
1200,D,White Lines,"['brute force', 'data structures', 'dp', 'implementation', 'two pointers']",1900,4278
1200,C,Round Corridor,"['math', 'number theory']",1400,10114
1200,B,Block Adventure,"['dp', 'greedy']",1200,14242
1200,A,Hotelier,"['brute force', 'data structures', 'implementation']",800,20841
1199,B,Water Lily,"['geometry', 'math']",1000,21397
1199,A,City Day,['implementation'],1000,15591
1198,F,GCD Groups 2,"['greedy', 'number theory', 'probabilities']",2900,1006
1198,E,Rectangle Painting 2,"['flows', 'graph matchings', 'graphs']",2500,1223
1198,D,Rectangle Painting 1,['dp'],2300,3462
1198,C,Matching vs  Independent Set,"['constructive algorithms', 'graphs', 'greedy', 'sortings']",2000,3770
1198,B,Welfare State,"['binary search', 'brute force', 'data structures', 'sortings']",1600,9720
1198,A,MP3,"['sortings', 'two pointers']",1600,9688
1197,F,Coloring Game,"['dp', 'games', 'matrices']",2700,300
1197,E,Culture Code,"['binary search', 'combinatorics', 'data structures', 'dp', 'shortest paths', 'sortings']",2300,1733
1197,D,Yet Another Subarray Problem,"['dp', 'greedy', 'math']",1900,5591
1197,C,Array Splitting,"['greedy', 'sortings']",1400,14466
1197,B,Pillars,"['greedy', 'implementation']",1000,14152
1197,A,DIY Wooden Ladder,"['greedy', 'math', 'sortings']",900,13744
1196,F,K-th Path,"['brute force', 'constructive algorithms', 'shortest paths', 'sortings']",2200,2860
1196,E,Connected Component on a Chessboard,"['constructive algorithms', 'implementation']",1800,3826
1196,D2,RGB Substring (hard version),"['data structures', 'dp', 'implementation', 'two pointers']",1600,10135
1196,D1,RGB Substring (easy version),['implementation'],1500,10886
1196,C,Robot Breakout,['implementation'],1500,9597
1196,B,Odd Sum Segments,"['constructive algorithms', 'math']",1200,17117
1196,A,Three Piles of Candies,"['brute force', 'constructive algorithms', 'math']",800,28508
1195,F,Geometers Anonymous Club,"['data structures', 'geometry', 'math', 'sortings']",2500,952
1195,E,OpenStreetMap,"['data structures', 'two pointers']",2100,3280
1195,D2,Submarine in the Rybinsk Sea (hard edition),"['combinatorics', 'math', 'number theory']",1800,4768
1195,D1,Submarine in the Rybinsk Sea (easy edition),"['combinatorics', 'math', 'number theory']",1500,8019
1195,C,Basketball Exercise,['dp'],1400,29506
1195,B,Sport Mafia,"['binary search', 'brute force', 'math']",1000,20841
1195,A,Drinks Choosing,"['greedy', 'math']",1000,13633
1194,G,Another Meme Problem,['dp'],2700,293
1194,F,Crossword Expert,"['combinatorics', 'dp', 'number theory', 'probabilities', 'two pointers']",2400,1046
1194,E,Count The Rectangles,"['bitmasks', 'brute force', 'data structures', 'geometry', 'sortings']",2200,1964
1194,D,1-2-K Game,"['games', 'math']",1700,6799
1194,C,From S To T,"['implementation', 'strings']",1300,13857
1194,B,Yet Another Crosses Problem,['implementation'],1300,10473
1194,A,Remove a Progression,['math'],800,16861
1191,B,Tokitsukaze and Mahjong,"['brute force', 'implementation']",1200,9706
1191,A,Tokitsukaze and Enhancement,['brute force'],800,18557
1190,F,Tokitsukaze and Powers,"['number theory', 'probabilities']",3400,102
1190,E,Tokitsukaze and Explosion,"['binary search', 'greedy']",3100,238
1190,D,Tokitsukaze and Strange Rectangle,"['data structures', 'divide and conquer', 'sortings', 'two pointers']",2000,2401
1190,C,Tokitsukaze and Duel,"['brute force', 'games', 'greedy']",2300,2097
1190,B,"Tokitsukaze, CSL and Stone Game",['games'],1800,6604
1190,A,Tokitsukaze and Discard Items,"['implementation', 'two pointers']",1400,9547
1189,C,Candies!,"['data structures', 'dp', 'implementation', 'math']",1400,10831
1189,B,Number Circle,"['greedy', 'math', 'sortings']",1100,14743
1189,A,Keanu Reeves,['strings'],800,15620
1188,E,Problem from Red Panda,['combinatorics'],3300,272
1188,D,Make Equal,['dp'],3100,844
1188,C,Array Beauty,['dp'],2500,1940
1188,B,Count Pairs,"['math', 'matrices', 'number theory', 'two pointers']",2300,4822
1188,A2,Add on a Tree: Revolution,"['constructive algorithms', 'dfs and similar', 'implementation', 'trees']",2500,1271
1188,A1,Add on a Tree,['trees'],1600,8664
1187,G,Gang Up,"['flows', 'graphs']",2500,631
1187,F,Expected Square Beauty,"['dp', 'math', 'probabilities']",2500,958
1187,E,Tree Painting,"['dfs and similar', 'dp', 'trees']",2100,9343
1187,D,Subarray Sorting,"['data structures', 'sortings']",2400,2800
1187,C,Vasya And Array,"['constructive algorithms', 'greedy', 'implementation']",1800,6520
1187,B,Letters Shop,"['binary search', 'implementation', 'strings']",1300,12592
1187,A,Stickers and Toys,['math'],900,15146
1186,F,Vus the Cossack and a Graph,"['dfs and similar', 'graphs', 'greedy', 'implementation']",2400,825
1186,E,Vus the Cossack and a Field,"['divide and conquer', 'implementation', 'math']",2500,649
1186,D,Vus the Cossack and Numbers,"['constructive algorithms', 'greedy', 'math']",1500,9135
1186,C,Vus the Cossack and Strings,"['implementation', 'math']",1800,6271
1186,A,Vus the Cossack and a Contest,['implementation'],800,39931
1185,G2,Playlist for Polycarp (hard version),"['combinatorics', 'dp']",2600,817
1185,G1,Playlist for Polycarp (easy version),"['bitmasks', 'combinatorics', 'dp']",2100,2997
1185,F,Two Pizzas,"['bitmasks', 'brute force']",2100,2100
1185,E,Polycarp and Snakes,"['brute force', 'implementation']",2000,2725
1185,D,Extra Element,"['implementation', 'math']",1700,6907
1185,C2,Exam in BerSU (hard version),"['brute force', 'data structures', 'greedy', 'math']",1700,7619
1185,C1,Exam in BerSU (easy version),"['greedy', 'sortings']",1200,11574
1185,B,Email from Polycarp,"['implementation', 'strings']",1200,13835
1185,A,Ropewalkers,['math'],800,15122
1184,E3,Daleks' Invasion (hard),"['data structures', 'dsu', 'graphs', 'trees']",2400,609
1184,E2,Daleks' Invasion (medium),"['dfs and similar', 'graphs', 'shortest paths', 'trees']",2100,993
1184,E1,Daleks' Invasion (easy),"['graphs', 'trees']",1900,1714
1184,D2,Parallel Universes (Hard),"['math', 'matrices']",3100,115
1184,D1,Parallel Universes (Easy),['implementation'],1600,2608
1184,C3,Heidi and the Turing Test (Hard),[],3200,44
1184,C2,Heidi and the Turing Test (Medium),['data structures'],2200,643
1184,C1,Heidi and the Turing Test (Easy),['implementation'],1600,2480
1184,B3,The Doctor Meets Vader (Hard),"['flows', 'shortest paths']",2700,220
1184,B2,The Doctor Meets Vader (Medium),"['flows', 'graph matchings', 'graphs', 'shortest paths', 'sortings']",2200,619
1184,B1,The Doctor Meets Vader (Easy),"['binary search', 'sortings']",1400,5895
1184,A3,Heidi Learns Hashing (Hard),"['fft', 'math', 'number theory']",3100,151
1184,A2,Heidi Learns Hashing (Medium),"['brute force', 'number theory']",2100,1025
1184,A1,Heidi Learns Hashing (Easy),"['brute force', 'math', 'number theory']",1200,6185
1183,H,Subsequences (hard version),"['dp', 'strings']",1900,3362
1183,G,Candy Box (hard version),"['greedy', 'implementation', 'sortings']",2000,2498
1183,F,Topforces Strikes Back,"['brute force', 'math', 'sortings']",2100,2133
1183,E,Subsequences (easy version),"['dp', 'graphs', 'implementation', 'shortest paths']",2000,5137
1183,D,Candy Box (easy version),"['greedy', 'sortings']",1400,16744
1183,C,Computer Game,"['binary search', 'math']",1400,14544
1183,B,Equalize Prices,['math'],900,19094
1183,A,Nearest Interesting Number,['implementation'],800,25845
1182,F,Maximum Sine,"['binary search', 'data structures', 'number theory']",2700,372
1182,E,Product Oriented Recurrence,"['dp', 'math', 'matrices', 'number theory']",2300,3023
1182,D,Complete Mirror,"['constructive algorithms', 'dfs and similar', 'dp', 'hashing', 'implementation', 'trees']",2400,937
1182,C,Beautiful Lyrics,"['data structures', 'greedy', 'strings']",1700,4481
1182,B,Plus from Picture,"['dfs and similar', 'implementation', 'strings']",1300,11524
1182,A,Filling Shapes,"['dp', 'math']",1000,33331
1181,E2,A Story of One Country (Hard),"['brute force', 'greedy', 'sortings']",3000,320
1181,E1,A Story of One Country (Easy),"['brute force', 'divide and conquer', 'sortings']",2500,532
1181,D,Irrigation,"['binary search', 'data structures', 'implementation', 'sortings', 'trees', 'two pointers']",2200,2569
1181,C,Flag,"['brute force', 'combinatorics', 'dp', 'implementation']",1900,3234
1181,B,Split a Number,"['greedy', 'implementation', 'strings']",1500,6433
1181,A,Chunga-Changa,"['greedy', 'math']",1000,14215
1180,B,Nick and Array,"['greedy', 'implementation']",1500,9793
1180,A,Alex and a Rhombus,"['dp', 'implementation', 'math']",800,26393
1179,E,Alesya and Discrete Math,"['divide and conquer', 'interactive']",3200,187
1179,D,Fedor Runs for President,"['data structures', 'dp', 'trees']",2700,968
1179,C,Serge and Dining Room,"['binary search', 'data structures', 'graph matchings', 'greedy', 'implementation', 'math', 'trees']",2200,2197
1179,B,Tolik and His Uncle,['constructive algorithms'],1800,4461
1179,A,Valeriy and Deque,"['data structures', 'implementation']",1500,11169
1178,H,Stock Exchange,"['binary search', 'flows', 'graphs']",3500,270
1178,G,The Awesomest Vertex,"['data structures', 'dfs and similar']",3000,541
1178,F2,Long Colorful Strip,['dp'],2600,974
1178,F1,Short Colorful Strip,"['combinatorics', 'dfs and similar', 'dp']",2200,2190
1178,E,Archaeology,"['brute force', 'constructive algorithms', 'greedy', 'strings']",1900,4409
1178,D,Prime Graph,"['constructive algorithms', 'greedy', 'math', 'number theory']",1500,7651
1178,C,Tiles,"['combinatorics', 'greedy', 'math']",1300,12494
1178,B,WOW Factor,"['dp', 'strings']",1300,17618
1178,A,Prime Minister,['greedy'],800,10769
1177,B,Digits Sequence (Hard Edition),"['binary search', 'divide and conquer', 'implementation']",1800,2702
1177,A,Digits Sequence (Easy Edition),['implementation'],1000,6092
